id,description
1388|
5530|A family of cats find a homeless kitten and take him in to their home.  But one of the siblings becomes jealous about the attention the new cat gets from her mother and runs away from home.  The new member of the family goes looking for her.  Can he bring her back home safely and get her to accept him as part of the family?
5531|
13259|
12984|Short movie about the Variable Fighters in Macross F.
9873|10 years have passed since the end of the last war against the radam. A new team of Space Knights has been assembled under the lead of Aki and D-boy. The first mission of the new tekkaman is to defeat the radam but then, they have to fight against a remnent from the past.<br><br>(Source: Anime News Network)
5594|
2861|
13576|The story of a boy and a girl who try to find the one thing that matters.<br><br>Independent production short film by Kawasaki Kenji.<br><br>(Source: AniDB)
13570|The narrator, an unnamed adolescent boy living in the present time in an unspecified part of Japan, begins to notice that he can see strange creatures that no one else seems to be able to see. As time passes, he ruminates over his relationship with these creatures, why he is able to see them, and what it says about the person he is. One day, however, he notices that one of these creatures seems to be behaving differently than before...<br><br>(Source: tMDb)
5651|Original Cyborg 009 1966 movie based on the manga. Features 009's origin and an epic battle against Black Ghost and their evil robot forces.
5688|Many years ago, a young woman named Unai-Otome lived in the village of Ikuta. As she was beautiful it was no surprise that she had two suitors, both deeply in love with her. The girl was torn apart over which one to choose. In her desperation she chose a third option - taking her own life. Although her intentions were absolutely pure, not even in death did she find the solace she desired. Many decades later, a pilgrim walking by her grave meets a beautiful young woman and her story once again rises from the depths of time.... With a plot based on a classic play of Noh traditional theatre, the film presents the peak of Kawamoto&rsquo;s mastery thanks to its expert mediation of the absurdity of the human condition.<br><br>Source: <a href="http://www.kviff.com/en/film-archive-detail/20050895-house-of-flames/" target="_blank">http://www.kviff.com/en/film-archive-detail/20050895-house-of-flames/</a>
13254|None
5698|An animated film describing the bullying of a Japanese child.
5710|Please Save My Earth Movie: From Alice to Rin-kun is a two-hour movie narrated by Alice, reminiscing on the events of the OVA as she is on her way to meet with Rin in a park. The "present day" scenes of Alice and Rin from the movie add scenes that were not present in the manga.<br><br>(Source: Wikipedia)
5711|The young girl Clara visits her Aunt Gerda and Uncle Drosselmeyer. Her aunt tells her scary stories about the Ragman, a creepy and mysterious man who turns children into mice if they don't go to bed on time. The Ragman is always spying on sleeping children searching for more victims.<br>Just before Clara goes to bed her eccentric uncle gives her a wooden nutcracker doll. He's a bit embarrassed because the only part on the doll that's perfect is the heart, but Clara loves her new doll.<br>She falls asleep but wakes up hearing mice squeaking...
14928|Music video for the song "Bacterial Contamination" by mathru@かにみそP, 3D animation by Deino.
14916|An official music video of People In The Box.
1444|
5744|Komaneko is the story of a very curious cat, named Komachan, that attempts to make his own stop motion. He deals with many challenges, but he also made some friends while creating his movie. His curiosity makes him even more friends.
5752|Nils Holgersson is a young boy on a farm who is cruel to the animals. But when he catches the farm's little goblin it becomes one prank too many. He is magically shrunk and suddenly the farm animals are out for revenge. He flees on the back of the goose Morten and they join up with a flock of wild geese. Together they travel all over Sweden, with Nils hoping to find a way to become big again.<br><br>(Source: Anime News Network)
13548|This short commemorates the 5th anniversary of The iDOLM@STER Cinderella Girls game featuring the cast as they will be shown in the Cinderella Girls Gekijou anime coming out in 2017. The girls contemplate half a decade passing and worry about aging and their progress as idols.
11875|None
5799|A retelling of episodes 5-6 from the 1968 TV anime.
5806|Movie based on the 1996 TV anime with an original plot.
5844|
5856|Dr. Slump movie 8.
5879|
5886|Cinema adaption of the manga by Mitsuru Adachi.<br><br>*Note: It was originally released on TV on May 4th, 1983 however since then it has never been aired and is considered lost media.*
12363|A limited edition Blu-ray package was distributed during Comic Market 87. It was then made available as a regular retail purchase on January 30, 2015.
773|
9830|
14886|Music video from Akane Aki.
5938|In a stormy night, Mikan and Mom were stricken by lightning simultaneously and switched bodies. In the following days, while Mom enjoyed being a student again, Mikan had to fought with house chores. Meanwhile, Yuzuhiko and Dad were busy looking for a way to switch them back.<br><br>(Source: Anime News Network)
5939|A 3D theatrical anime adaptation.
1498|Tokio and his father Amon go to the soccer country of Elevenia where they see a parade of the strongest soccer team of that country, the Winners. Amon challenges the team captain Leon to a soccer battle and, when Amon loses, Leon turns him into a miniature dragon. Tokio sees the fight and decides to challenge against Leon so that Amon can become human again.<br><br>(Source: AnimeNFo)
5954|In ancient times, a Persian merchant gets lost in a windstorm. Suddenly a spiritual deer of nine colors appears to guide the man. Later on, the deer rescues a man drowning in a river. In exchange, the man promises not to reveal the deer's whereabouts. The man reaches an imperial palace. The king insists on hunting down the spiritual deer down to make clothes out of the deer skin. The man gives in to his greed and leads an army of warriors to the spot. He falls into the river again, hoping the deer will show up to rescue him. This time, all the warriors' arrows turn into dust and the man is drowned.<br><br>(Source: Wikipedia)
11414|Three shorts directed by Takeshi Koike for a SMAP concert.
781|AD 3567. The human beings have lost their once civilization, and they are living on the desolated grounds. Although their lives are frightened by Gardener, a mysterious unmanned mobile weapon sent from the moon, strong boys and girls become Gardener hunters to earn daily bread. Furthermore, although the civilization was ruined, because of the high-tech maintenance free technologies, limited functions of cities are still working to support people's lives. Then, a boy's visit to a city opens the door of their destinies...<br><br>(Source: AniDB) 
3048|
5996|From the TV series of "Astro Boy," three episodes were selected for theater re-edition, "Robot Rocket" (46th episode), "Earth Defense Troops" (56th episode) and "The Last Day of Earth" (71st episode). Of these three, "Earth Defense Troops" was the only one originally derived from Tezuka Osamu's story "Number 7." Its settings were diverted to the "Astro Boy" series. In this film, the whole scene of "Earth Defense Troops" and a part of "The Last Day of Earth" were reproduced in color for this theater version.<br><br>(Source: Official site)
9644|Lily Bridge, a young journalist, arrives at Arkham City, hoping to find a big scoop. However, with all the strange things occuring around the city, only the exceptional findings are news-worthy, such as the mysterious mecha known as Demonbane. However, upon finding a small piece of machinery that seemed to be connected with the Hadou Combine, Lily is determined to find the truth. Little does she know, she enters into a dark world, involving herself with Demonbane and the powerful forces that control the city.<br><br>(Source: Anime News Network)
13972|Part 2 of Knights of the Zodiac: Saint Seiya
13408|Special 3-D animated short based on Kirby: Right Back at Ya!. It was released on the Wii channel in Japan. It features the never-before-seen monster named Lobzilla. Fire Kirby makes a special appearance, as does a new Kirby ability exclusive to the short called Kabuki. Seeing that Nightmare Enterprises is active and Dedede's transporter is operative, this episode may have taken place before episodes 96-100.<br><br>(Source: Kirby Wikia)
9623|Episodes 5.5 and 13.
6067|The story surrounds a boy and a cow who have always lived their lives together. One winter, a famine strikes their village. The villagers resolve to the cow, but the boy secretly helped the cow escape. A few years ago, the boy (now grown-up) and the cow meet again...<br><br>(Source: AniDB)
13392|
1533|
13485|Ling Long is a normal girl. She just wants to get through her day without any problems, but makes a mess out of it again. Why? It's because her online friend has suddenly stopped contacting her. As time went on, she became more and more agitated. Her normal life has began to change...
6097|In order to save a princess, Mantarou (Kid Muscle) and the gang must find a special ginseng. They are later joined by Kevin Mask. <br><br>(Source: Wikipedia) 
3122|
11857|Unaired anime bundled with the limited edition of the 9th volume of the manga.
6106|Patarillo! is set in a society much like ours in most ways, with one decided twist. The manga on which it is based is one of the much-read works produced for adolescent Japanese girls that features a healthy proportion of gay men and beautiful teenagers aka bishounen (beautiful boys). Most of the action takes place in Marinera, the land of eternal spring, located somewhere in the South Seas. The country is a major producer of diamonds; they provide much of the basis of conflict in the anime series. They come from one of the most prolific mines in the world, owned by the king of Marinera, the vertically challenged but horizontally endowed boy-king Patarillo himself. The International Diamond Syndicate - a huge semi- criminal organization/ secret society dedicated to taking over the world's entire diamond supply- wants that mine and will stop at nothing to get it. In the early episodes they send off a number of bishounen assassins to do in Patarillo, which necessitates his having a bodyguard, the English MI6 agent, Major Jack ('Bishounen-Killer') Bancoran. Bancoran's nickname doesn't mean he shoots bishounen in cold blood. The soubriquet comes from the fact that no male under the age of 17 can resist his sexual fascination. This, to Bancoran's eternal disgust, includes Patarillo himself. The action switches often from Marinera to MI6 headquarters in London (London seems to be an easy two hour's flight from the South Seas) or Bancoran's palatial condo in the suburbs of same. (MI6, be it noted, looks a lot like Fritz Lang's Metropolis, while Jack's 'apartment' bears a passing resemblance to Randolph Hearst's spread.) The action also goes into the past and future and out into space. Patarillo evidently gets around.
9572|At the dawn of time, the gods ruled the universe under the leadership of the mighty Tentei. But suddenly, the ferocious general, Taishakuten, appears, and destroys Tentei. Taishakuten declares that a new age has begun, and all who oppose him will die horribly. But legend says that a shimmering six-pointed star will rise into the heavens and restore the world to a golden age. The six points are six warriors, each with the power to move the stars and the hearts of all people...<br><br>(Source: Anime News Network)
3196|
14762|Second animated music video for music by capsule based around their NEXUS-2060 concept - a space station resort in the year 2060. 
14860|Animated music video of the song "HATE YOU" by the Korean pop group 2NE1.
12944|The story is about a love triangle between the male protagonist Makoto, and the two heroines Kotonoha and Sekai. Makoto develops a love interest in Kotonoha, a girl in the same year but different class. Although they both take the same train to school, she is unaware of his existence. His classmate, Sekai, manages to put the two together despite holding strong feelings towards Makoto.<br><br>(Source: Anime News Network)
1585|
1602|
6342|Another Tetsuwan Atom Movie that was shown in the Tezuka Osamu World Cinema in Tokyo until it was closed in 2011.<br><br>(Source: AniDB)
6360|A multiple award-winning, dynamic and powerful short animation about a day of a guy. About perspectives and similarities. About nearby and distant, small and large. Around our world.
9326|Shorts featuring the characters reimagined as idols.
12949|
1618|
9318|Picture drama episodes included on the Blu-ray/DVD volume eight, nine, and ten.
14764|Music video for the song First Squad by Ligalize, created by Studio 4&deg;C.
12950| Katari, a young girl who dreams of becoming a novelist, writes a love letter to a boy at her school. Unwittingly, she is creating a "short story" that will move a little girl's heart. <br>
6402|The 30-minute film centers around a group of high school nurses called Himeyuri who served during the Battle of Okinawa during World War II.The Himeyuri Alumnae Incorporated Foundation, which runs the Himeyuri Peace Museum in Okinawa, produced the film with the aim to convey the experiences of those high school nurses, many of whom lost their lives during the battle, to children.
3302|
14831|Music video of Queen's Bohemian Rhapsody featuring Matsumoto Leiji's manga "Gin no Koshika".
9275|A series of six anime shorts for the XY series, leading up to the release of Hoopa and the Clash of Ages. They star Ash Ketchum and his Pikachu as they deal with trouble started by the Mythical Pokémon Hoopa.<br /><br />The shorts originally aired weekly on Oha Suta from April 23, 2015 to May 28, 2015. English versions of all six shorts were available on Pokémon.com starting on December 11, 2015.  <br /><br />(Source: Bulbapedia)
28|
852|Hishou, Ginga, Ace, Hayate, and Ikazuchi all work at a studio doing various idol-related jobs at the request of their manager, Reiko. But in reality, These five teenagers are really the Reideens, a group of superheros who fight the Super Devils sent by Lushu, a mysterious being. Little do the Reideens know, these Super Devils are being sent for a more important purpose...<br><br>(Source: Anime News Network)
6502|Third-grader Himeno moves to a huge mansion in the country. But she soon finds out it's a ninja house! The ninjas Akamaki—who tends to the fires, Aomaki—who sees to the water, and Kiiromaki—who sees to the carpentry, mistake Himeno for a princess, and begin solving problems for her with their own unique skills. But that is not the full extent of their powers! When Aomaki and Kiiromaki combine, they from Midorimaki. Similarly, when Akamaki and Aomaki combine, they form Murasakimaki; and when Akamaki and Kiiromaki combine, they form Tōmaki. Life with these colorful ninjas has only begun, when they discover a large tornado heading for the mansion. What will happen to the Himeno family? Can the colorful ninja protect Himeno?<br><br>(Source: Anime News Network)<br><br>Colorful Ninja Iromaki is one of four Anime Tamago 2016 young animator training projects.
853|
3369|While BLADE RUNNER – BLACK LOTUS’ plot is being kept under wraps for now, producers have confirmed the story will take place in the year 2032 and will include some familiar characters from the BLADE RUNNER universe.<br></br>(Source: Crunchyroll)
860|A long time ago, Zeus, the great god, created a three&ndash;tier hierarchy of angels, top, middle and lower, although they were supposed to be equal. Also, Zeus appointed 6 angels as Saint Beasts who govern the animals of Earth. They were: Go, the seiyu; Shin, the genbu; Rei, the suzaku; Guy, the byakko; Yuda, the kirin; and Ruka, the hooh. However, Kira, the shooting star, and Maya, the fuga, didn&rsquo;t attend the selection tests and left for the Earth.<br><br>The six angels fulfilled their tasks faithfully. However, because of Zeus&rsquo;s increasingly tyrannical acts, they begin to mistrust him.<br><br>(Source: AnimeNfo)
3389|
867|
1690|The second season of Stitch!, episode numbers continue from 27.
9202|Bell and Aida are scouting the zone around Towasanga, when they're attacked by Mask Squad. Mask is piloting a new unit, a pitch black Phenex.
9183|In the year 2xxx, development of information are going so fast, humans being are drowning in the sea information. This leads to a situation where people can not find the necessary information. The only hope to solve this problem is the navigator program, Hacka Doll.
9184|A four-dimensional short anime will start at the very beginning of Shibuya Crossing, that is, 10,000 years in the past. The anime is part of a collaborative project helmed by Yoshitoshi Shinomiya. It features a hybrid of animation and live-action. The short was screened on Shibuya's Crossing screens and a YouTube-friendly version was posted as well.The project also has a crowdfunding campaign to raise 1,800,000 yen (US$16,500) to hold a exhibition of the production materials in Shibuya in mid-August.<br><br>(Source: Anime News Network)
6727|The Heian world, the beautiful capital Kyo in its glorious splendor.<br>When two attractive Onmyouji meet, the sad, ephemeral, yet beautiful cherry blossoms…<br>…will bloom after a millennium.<br><br>(Source: Official Website)
13453|MONOLITH (a.k.a. Kaoru/Brilliance) provides a poetry reading for Miyako, taken from the perspective of a mentally ill woman stalking another woman.
6743|Several groups of people try to survive a zombie pandemic that unleashes itself in downtown Seoul. <br><br>(Source: IMDB)
6759|Adaption of Hiroshi Saitō's original 1986 children's book of the same name.<br><br>(Source: Anime News Network)
1727|Mix Masters is a Korea-Japan co-produced anime series, also known by the name Mix Master: King of Cards. It is a co-production by Nippon Animation of Japan and Sunwoo Entertainment and KBS of Korea. The story centers on the fantasy and adventure card game, Mix Master, and the transference of this game from a video game to the real world after a scientist's new invention goes terribly wrong. Creatures from the video game called henches run loose upon the real world and it is up to the Mix Master to stop those creatures from causing trouble. All the while, an evil leader from the video game, Prince Brad, causes trouble for them for some nefarious purpose.<br><br>(Source: Wikipedia)
13344|
9202|Bell and Aida are scouting the zone around Towasanga, when they're attacked by Mask Squad. Mask is piloting a new unit, a pitch black Phenex.
14349|Animated audio-dramas released online.
3567|The seventh anime series in the Yu-Gi-Oh! franchise.<br><br>The series takes place in the futuristic town of Gouha and stars Yuga Oudou, a fifth-grade, elementary school student, who loves both inventions and dueling. Feeling that the current rules of the Duel Monsters card game are too stifling, Yuuga successfully manages to install a new set of rules of his own creation known as "Rush Duel", allowing for more fast-paced and frantic dueling. The series follows Yuuga and his friends as they show off the delights of Rush Duels while under the watchful eye of the Gouha Corporation that oversees the city.<br><br>(Source: Wikipedia)
9184|A four-dimensional short anime will start at the very beginning of Shibuya Crossing, that is, 10,000 years in the past. The anime is part of a collaborative project helmed by Yoshitoshi Shinomiya. It features a hybrid of animation and live-action. The short was screened on Shibuya's Crossing screens and a YouTube-friendly version was posted as well.The project also has a crowdfunding campaign to raise 1,800,000 yen (US$16,500) to hold a exhibition of the production materials in Shibuya in mid-August.<br><br>(Source: Anime News Network)
9183|In the year 2xxx, development of information are going so fast, humans being are drowning in the sea information. This leads to a situation where people can not find the necessary information. The only hope to solve this problem is the navigator program, Hacka Doll.
904|Through the Italian National Broadcasting Network, Tezuka Osamu received an ardent request from the Vatican to make the Bible into animated form. This request was probably made to see how the Bible would be depicted by the non-Christian Tezuka Osamu. Tezuka Osamu accepted the request and spent an entire two years to complete a pilot film. It was about the story of Noah's ark, with the enthusiastic Tezuka Osamu not only writing the scenario but also drawing pictures by himself. During production, however, he unfortunately passed away, so Director Dezaki took over the film and completed it.<br><br>(Source: AniDB)
11464|Based on the popular Licca doll in Japan. Licca is accidentally transported into the world of Yunia and must find a way to return home.
6920|Sequel of Mori no Densetsu
241|
14886|Music video from Akane Aki.
13702|A little girl brings home a plant of cherry tomato which she raised with plenty of love. <br>Will the happy days of the girl and cherry tomatoes begin?<br><br>A short independent animation from April 2015. It was the debut work from Shiori Mizutani.<br><br>(Source: Shiori Mizutani)
9158|Alternative pilot made for Little Nemo: Adventures in Slumberland
11615|A boy with a drawing book meets a mysterious girl in the streets of Tokyo. They become friends and enjoy each other's fantasies.
9137|An extra episode included with the Blu-ray.
11369|When Haruka Fujinami starts his job at Yebisu Graphics he takes an immediate dislike to his tyrannical boss, Mr. Daijou. Haruka is given the most menial tasks imaginable and is subjected to Daijou's verbal abuses as well, but oddly enough, he learns that his attraction to his boss grows with each new humiliation. Will Haruka finally stand up to Daijou and assert himself, or will he completely surrender his body and soul to the tall, dark stranger?
12363|A limited edition Blu-ray package was distributed during Comic Market 87. It was then made available as a regular retail purchase on January 30, 2015.
9092|Short episodes included in the Blu-ray and DVD releases.
14243|
9118|
3687|
11170|Story: 3D CG-animated movie about Hikiko, who is a character of a Japanese urban legend. She was violently treated all the time by her parents and classmates at the elementary school and she's extremely ugly due to the constant violence. To revenge, she caught students from elementary school and drag them on the floor until they're badly mutilated.<br><br>When Revsersing Hikiko's full name &#26862;&#22915;&#23019;&#23376;(Mori Hikiko) gives &#24341;&#12365;&#31840;&#12418;&#12426;(hikikomori), which means Social Withdrawal.
248|High school student Himiko Himejima finds her life change forever when a mysterious flame appears before her one day. Along with her schoolmate Kutani Masahiko, Himiko is transported by the flame to an ancient kingdom known as Yamatai. The Yamatai kingdom has recently come under the attack of the Kune empire during its ritual to select a queen among six candidates. As the evil general of Kune creates an army of undead for power, the six queen candidates lead a resistance force to overthrow the Kune empire. Himiko and Kutani soon find themselves fighting alongside the queen candidates to save the kindgom. With some new-found power, Himiko and Kutani slowly realize their links to the ancient world and discover the power of the sacred flame.<br><br>(Source: Anime News Network)
3708|
3710|The second season of <i>TSUKIPRO THE ANIMATION</i>.
8961|A new year special where Momoko stars to remember some of the adventures, she has had with her friends.
8950|Short specials included in the Blade and Soul Blu-rays and DVDs.
946|
1849|In their new adventure, Yuuna and Stitch move from their small island Izayoi to the Okinawa main island where Yuuna is supposed to visit a school. A new cast of friends awaits them there as well as a new crisis approaching from space.<br><br>(Source: AniDB)
3748|
7257|Stop-motion short-film narrating the fairytale of princess kaguya.
11486|
8854|
8851|Unsuccessful takes of episodes from the main series.
8844|Special episode bundled with the BD.
13|In order to fulfill their dead father's wish, the siblings, Takane Kiku and Takane Ryuji aims for the champopn title of the boxing arena. The sister, Kiku, will act as the trainer while her brother, Ryuji, will concentrate on the role of the boxer and learn the Boomerang. His battle with many rivals has led to the growth and maturity of Ryuji. The junior high boxing tournament has began and Ryuji will be fighting with his arch-rival, Kenzaki Jun. The battle begins.<br><br>(Source: Anime News Network)
8828|Short film/pilot from year 1985 for the Royal Space Force movie that came out two years later.
14928|Music video for the song "Bacterial Contamination" by mathru@かにみそP, 3D animation by Deino.
13039|A short directed by Yasuo Muroi.
8771|A short episode bundled in Vol.6 of the BD/DVDs.
13657|CMs produced by A-1 Pictures promoting the manga.<br><br>(Source: AniDB)
13038|Tachikawa Tetsuya is a freshman at a new high school and he wants to become a great archer, like his late grandfather, Fudou.<br><br>One day, a new transfer student joins his class. In a surprise to everyone, it is a cute girl and not a guy like the rumors were saying... The name is Sasaki Gonzaburou, and... "she"... or maybe "he"... well, this person has some "little" secrets.
8751|Three episodes aired on TV as part of the Ribbon x Oha Suta specials.
14916|An official music video of People In The Box.
7379|Set in Y-Academy, an elite school that only allows students with top class abilities to enter. The protagonist, Jiba Jinpei, and his unique friends take on the mysteries of the school as transforming heroes.<br><br>(Source: Yokai Watch Wiki)
8681|Kyoto Animation commercial.
971|Jungle Emperor was such a hit in Japan, that Dr. Tezuka went ahead and produced a sequel in 1966, known in Japan as "The New Jungle Emperor" or "Onward, Leo!" The trouble (for us in the rest of the world) was that he made the series without having a deal with NBC, and he made it more like his original manga story, which means that there were a lot of characters that died and some of the episodes could be depressing. NBC thought that there was no way they could sell that kind of show, and they were quite happy with the 52 episodes they had, so the New Jungle Emperor series wasn`t seen in this country until 1984, when it was given the title Leo The Lion.<br><br>This series was supposed to take place a few years after the original Kimba series. Kimba was an adult, with Kitty as his mate, and they had two cubs. Most of all this series was the story of Rune, the male cub, as he grew and learned to be as strong as his father.<br><br>For legal reasons, the producers of the English-dubbed version could not use the name Kimba, so they used the original Japanese names for all the characters.<br><br>(Source: Official Website)
8614|This was the 14-minute movie that was screened in theaters with Keroro Gunsou Movie 3. It became the prequel to the Mushakero in season 5 of the main Keroro Gunsou anime series. It takes place in Ranstar where the Keroro platoon are up against the Vipers. The whole setting of Ranstar is based on the Sengoku Era of Japan, and all characters are dressed in that fashion.
8571|Mayfly reveals Cima's backstory in flashbacks as she reflects on her past prior to the events of Episode 13. It reveals that Cima and her unit poisoned a Side 5 colony using G-3 nerve gas, under orders, but were treated as pariahs afterwards by their own countrymen for committing such an atrocity. At the end of the war her superior refused to let her retreat to Axis. Because their home colony Mahal had been converted into a weapon, Cima and her men were left stranded and homeless.<br><br>(Source: Wikipedia)
8538|Riri went to an amusement park using the frog as its symbol character with her parents. At the Frog Castle of the park, she happened to draw a sword. It was said that the Frog King would grant any wish if one beat the big snake with the sword. When Riri beat the snake, she went to the Frog Land and met the Frog King. The king said she would become a frog if she couldn't open the Gate of Hope until a child would hatch from the roe in front of her. Suddenly, a man in suits appeared. His name was Knodo, and he was supposed to become her little brother. Riri thought it strange, and she ran away from him. He chased her. Then, they fell over into the water head over heels.<br><br>(Source: AnimeNfo)
8544|The original pilot videos for Sonic X.<br><br>An English promotional without humans, and a Japanese closer to the final.
8486|
3972|Join the madcap adventures of the Osawagi family. Little Kotetsu, arguably the most energetic boy in the town of Urayasu, is always getting into mischief with his band of quirky friends. Features unique, well-drawn characters and fast-paced action and humor.<br><br>(Source: TBS)
8471|Shown as a bonus movie with the theatrical screening of Mahou no Tenshi Creamy Mami: Long Goodbye and Mahou no Princess Minky Momo: Yume no Naka no Rondo. <br><br>(Source: AniDB)
3919|Okano Makoto transferred to the school in his home town. There, he spent normal but happy school days with his sister, Hinata, a jokey classmate, Tachibana Tsutomu, Shikouin Kasumi, Tsutomu's childhood friend, and other friends.<br><br>One day, after school, Makoto heard someone playing the harmonica. That melody made him feel something old, and it brought him to the roof of the school buildings. There, he met a girl in the dusk.<br><br>It was Narukaze Minamo who turned her face to him with a smile. She was a childhood friend, but they had lived separately for years.<br>Hiding their true thoughts, Makoto and his friends spend their lives in school. Their stories in a mysterious town are about to begin.<br><br>(Source: AniDB)
8396|An OVA released with the boxset of Diamond Daydreams. It also contains bloopers of the previous episodes.
3929|Naoki Kuzumi, a junior in high school, had lost his parents in an accident five years ago, and is living with his aunt, uncle, and cousin Matsuri. He always thought his life was ordinary, besides the fact that he can't remember what happened in his youth. One sunny day as he is taking a nap on a bench, a redheaded girl -- Mikoto -- literally falls on him from the sky. For some reason, she thinks he's her younger brother. Naoki's time period is a temporal shelter for those in the future, when many are suffering from an incurable disease. When she heard her younger brother Yuusuke had been taken to Naoki's time, Mikoto herself had gone back in time.<br><br>(Source: Anime News Network)
8351|Usavich (&#12454;&#12469;&#12499;&#12483;&#12481;) (from Japanese &#12358;&#12373;&#12366; "usagi", rabbit, with "vich" giving it faux Russian flavor) is a series of animated short films being produced for MTV Japan by Kanaban Graphics. It's about an odd couple of rabbits imprisoned in a Russian prison. While the first season (1-13 eps) shows the absurd everyday occurrences of the two rabbits' prison life, the second season (14-26 eps) tells the adventures of their escape and life on the run.<br><br>(Source: AnimeDB)
997|An adventure story about "Ooparts Egg" and a huge stone statue called "Oobats" which was excavated from the remains of ancient times around two thousand years ago.<br><br>Taiga travels around the world with his father, archeologist Dr. Daino. They come to South America to investigate ancient ruins discovered by treasure hunters. There they find a stone statue of a gigantic bird which is more than 50 meters long. How was this statue made more than 20,000 years ago? Who made it and for what purpose? To their surprise, the stone bird wakes up and flies away before their very eyes. They discover that this stone bird is called "Oobats" and that when it has "Ooparts Egg", it becomes a dangerous weapon which could destroy the whole universe. The stone bird in the ruins wakes up and flies away to seek Ooparts Egg! Taiga must not allow this to happen...<br><br>(Source: AnimeNfo)
16384|A rare TV special that is part of the Dragon Ball Z series. This special was aired on Tokai TV a month after the release of Dragon Ball Z: Super Android 13!, between episodes 150 and 151.
3978|"Barbapapa around the world", is a fun-filled collection of 5-minute animated cartoons for preschool children. Barbapapa and his family return to TV for the first time in 25 years with 50 completely new and original episodes.<br><br>Each episode travels to far-off lands where the Barbapapa family learns about plants, birds, reptiles or mammals in their natural Habitat. The Barbapapa family not only has fun playing with and imitating rare animals but it also helps the creatures when they fall into life-threatening situations. Join the Barbapapa Family as it travels to New Guinea, The Amazon, Patagonia and all over the world discovering the humor, danger and excitement of life.<br><br>(Source: barbapapa.fr)
15683|Two music videos for the songs "Legend of Sexy" and "Kagami no Naka no ME", sung by Sakuya Mitsurugi from the Gakuen Handsome franchise.The music videos were bundled with the "Legend of Sexy" character CD. Short versions were previewed on YouTube.
4013|Eagle Talon is a secret society based in Kojimachi, Tokyo. With plans for world domination, their attempts are continually foiled by Deluxe Fighter, the superhero who always manages to save the day. This comedy of their frivolous lives is definitely not to be missed!
4057|The series tells about many adventures of the small fledgling to Calimero and his friends who uncover many secrets and get, besides, often in difficulties.
8230|
13548|This short commemorates the 5th anniversary of The iDOLM@STER Cinderella Girls game featuring the cast as they will be shown in the Cinderella Girls Gekijou anime coming out in 2017. The girls contemplate half a decade passing and worry about aging and their progress as idols.
4091|A co-production between Nickelodeon and NHK featuring the stop-motion character Domo-kun, aired both in the US and Japan.
4096|
8207|An 11-year-old boy, Takasumi Takane, will be given a new bicycle if his exam results are in the top 100, but his results put him in 112th place. He tells his mother a lie that he placed 92nd, and he tears the answer sheets apart. On his way home from cram school, he accidently breaks the old bicycle that he is supposed to hand down to his little sister, Tamaki. This angers Tamaki. Furthermore, Tamaki accuses him of telling a lie, and he begins to think of her as a nuisance. One night, when he goes to a shrine to look for his missing dog, Chris, he encounters a young man named Yoyogi. Somehow, Yoyogi has the answer sheet marked as &ldquo;92nd." Yoyogi proposes a trade, but threatens to return the answer sheet to its original owner unless he is given something Takane doesn't need. Takane offers him his sister, Tamaki. At that very moment, Tamaki arrives, searching for Takane and Chris. Yoyogi turns Tamaki into a shining object and swallows her. Takane decides that he was wrong and wants to save her. Yoyogi agrees to restore Tamaki to her original form if Takane wins a race against him, with his broken bicycle. Can Takane win the race rescue Tamaki?<br><br>(Source: AnimeNFO)
4117|
8182|An animated music video made for Meiko Haigou by Studio Ghibli. Included on the Ghibli ga Ippai Special Short Short DVD.
2071|Continues the story of Tianming from where the 1st season left off.
2077|"New Attacker You!" is an anime television series of 52 episodes, of Japanese production and Chinese, the sequel of the famous "Attacker You!", built 24 years after the first airing. This second animated series was produced by Knack Productions in 2008 on the occasion of the Beijing Olympics the same year. The series, directed by Tomoharu Katsumata, first aired in China on the issuer Cartoon Darian and then distributed directly to DVD in Japan without going through the TV. <br><br>(Source: AniDB)
8132|Nuku Nuku Specials.
4221|The fifth season of Usavich.
4222|Kyousuke's younger sister Namika has been living apart from him for ten years. One day, she returns and begins to live with him again, but she has turned into an energetic Osaka girl.
8128|The OVA Special which teams the Anime version of the legendary Henshin Hero Jiro/Jinzou Ningen Kikaider with another Toei Henshin Hero Inazuman.  
4234|
1070|
4253|
554|Amano Sakogami is a girl who has an unnatural amount of bad luck. One day, she stumbles into the clubroom of the Better Fortune Research Organization, which consists of a boy and seven other girls who secretly use the power of the luck deities to fight against the Magatsugami, monsters who can affect a person's luck &amp; well-being. Amano soon becomes the club's manager, and joins the club in their fight against the Magatsugami and their controller, Kukitomoe.<br><br>(Source: Anime News Network)<br>
14860|Animated music video of the song "HATE YOU" by the Korean pop group 2NE1.
4299|
4303|Makoto is determined to step out of her model sister's shadow and have her own high school debut, but when Makoto's sister shows up at her school unexpectedly things go awry.
13570|The narrator, an unnamed adolescent boy living in the present time in an unspecified part of Japan, begins to notice that he can see strange creatures that no one else seems to be able to see. As time passes, he ruminates over his relationship with these creatures, why he is able to see them, and what it says about the person he is. One day, however, he notices that one of these creatures seems to be behaving differently than before...<br><br>(Source: tMDb)
13254|None
8060|Four 13 minute episodes that came with the DVDs.  Episodes 9.5, 10.4, 10.8 and 12.5.
13259|
4415|
